Codigo;Descripcion;Clasificador;Periodo;Indice_IPC;v_m_IPC;v_i_a_IPC;Region
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201706;111,9854;1,9;NA;Patagonia
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201706;110,3729;1,3;NA;Nacional
Estacional;;Categorias;201706;109,5654;1,4;NA;GBA
Estacional;;Categorias;201706;111,2188;0,7;NA;Pampeana
Estacional;;Categorias;201706;108,84;-0,4;NA;Noreste
Estacional;;Categorias;201706;110,7449;1,4;NA;Noroeste
Estacional;;Categorias;201706;109,3961;-0,5;NA;Cuyo
Estacional;;Categorias;201706;107,4796;0,2;NA;Patagonia
Estacional;;Categorias;201706;110,0769;0,9;NA;Nacional
Núcleo;;Categorias;201706;110,8829;1,5;NA;GBA
Núcleo;;Categorias;201706;110,3141;1,1;NA;Pampeana
Núcleo;;Categorias;201706;111,5443;1,6;NA;Noreste
Núcleo;;Categorias;201706;110,1614;1;NA;Noroeste
Núcleo;;Categorias;201706;111,0548;1,4;NA;Cuyo
Núcleo;;Categorias;201706;110,6001;1,3;NA;Patagonia
Núcleo;;Categorias;201706;110,6653;1,3;NA;Nacional
Regulados;;Categorias;201706;116,3567;1;NA;GBA
Regulados;;Categorias;201706;115,4054;0,7;NA;Pampeana
Regulados;;Categorias;201706;115,6964;1,8;NA;Noreste
Regulados;;Categorias;201706;123,8629;0,5;NA;Noroeste
Regulados;;Categorias;201706;118,6098;0,7;NA;Cuyo
Regulados;;Categorias;201706;117,9284;0,9;NA;Patagonia
Regulados;;Categorias;201706;116,6875;0,9;NA;Nacional
B;;Bienes y servicios;201706;110,2676;1,1;NA;GBA
B;;Bienes y servicios;201706;110,0185;0,9;NA;Pampeana
B;;Bienes y servicios;201706;110,6088;1,2;NA;Noreste
B;;Bienes y servicios;201706;110,0899;1;NA;Noroeste
B;;Bienes y servicios;201706;110,1715;1;NA;Cuyo
B;;Bienes y servicios;201706;108,8912;0,9;NA;Patagonia
B;;Bienes y servicios;201706;110,1215;1;NA;Nacional
S;;Bienes y servicios;201706;114,5127;1,8;NA;GBA
S;;Bienes y servicios;201706;114,6616;1,3;NA;Pampeana
S;;Bienes y servicios;201706;116,502;1,8;NA;Noreste
S;;Bienes y servicios;201706;120,5714;0,7;NA;Noroeste
S;;Bienes y servicios;201706;118,0216;1;NA;Cuyo
S;;Bienes y servicios;201706;118,393;1,4;NA;Patagonia
S;;Bienes y servicios;201706;115,419;1,5;NA;Nacional
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201707;113,9199;1,7;NA;GBA
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201707;113,5783;2;NA;Pampeana
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201707;113,3741;1,3;NA;Noreste
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201707;114,2857;1,4;NA;Noroeste
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201707;114,0184;1,4;NA;Cuyo
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201707;113,3785;1,5;NA;Patagonia
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201707;113,7852;1,7;NA;Nacional
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201707;113,1579;1,2;NA;GBA
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201707;111,0117;1,2;NA;Pampeana
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201707;112,1396;0,7;NA;Noreste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201707;111,3233;1;NA;Noroeste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201707;112,524;1,2;NA;Cuyo
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201707;108,7052;0,7;NA;Patagonia
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201707;112,0115;1,1;NA;Nacional
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201707;115,9318;3,4;NA;GBA
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201707;115,9517;2,8;NA;Pampeana
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201707;117,5087;2,8;NA;Noreste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201707;113,8749;2;NA;Noroeste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201707;114,6441;2,3;NA;Cuyo
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201707;115,8682;2,5;NA;Patagonia
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201707;115,794;3;NA;Nacional
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201707;106,5553;-1,8;NA;GBA
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201707;110,8592;-1;NA;Pampeana
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201707;107,3429;-0,3;NA;Noreste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201707;110,601;-0,3;NA;Noroeste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201707;105,7652;0;NA;Cuyo
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201707;108,0861;-0,2;NA;Patagonia
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201707;108,3524;-1,2;NA;Nacional
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201707;123,9173;2,5;NA;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201707;120,4739;1,6;NA;Pampeana
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201707;122,6814;1,5;NA;Noreste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201707;138,6344;1,6;NA;Noroeste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201707;128,3865;1;NA;Cuyo
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201707;127,5967;2,3;NA;Patagonia
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201707;124,0879;2;NA;Nacional
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201707;110,4314;2,5;NA;GBA
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201707;110,0163;2,5;NA;Pampeana
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201707;109,8963;2,3;NA;Noreste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201707;109,3629;2,7;NA;Noroeste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201707;109,2936;1,8;NA;Cuyo
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201707;109,7282;1,8;NA;Patagonia
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201707;110,0984;2,4;NA;Nacional
06;Salud;Nivel general y divisiones COICOP;201707;114,9895;3,4;NA;GBA
06;Salud;Nivel general y divisiones COICOP;201707;117,2026;3,6;NA;Pampeana
06;Salud;Nivel general y divisiones COICOP;201707;116,3472;1,6;NA;Noreste
06;Salud;Nivel general y divisiones COICOP;201707;116,0536;3;NA;Noroeste
06;Salud;Nivel general y divisiones COICOP;201707;117,285;3,1;NA;Cuyo
06;Salud;Nivel general y divisiones COICOP;201707;117,2278;2,4;NA;Patagonia
06;Salud;Nivel general y divisiones COICOP;201707;116,0848;3,3;NA;Nacional
07;Transporte;Nivel general y divisiones COICOP;201707;108,0683;1,4;NA;GBA
07;Transporte;Nivel general y divisiones COICOP;201707;111,0984;2,9;NA;Pampeana
07;Transporte;Nivel general y divisiones COICOP;201707;110,6746;3,9;NA;Noreste
07;Transporte;Nivel general y divisiones COICOP;201707;112,3778;2,9;NA;Noroeste
07;Transporte;Nivel general y divisiones COICOP;201707;112,9427;1;NA;Cuyo
07;Transporte;Nivel general y divisiones COICOP;201707;112,1956;3;NA;Patagonia
07;Transporte;Nivel general y divisiones COICOP;201707;109,9058;2,2;NA;Nacional
08;Comunicación;Nivel general y divisiones COICOP;201707;121,0689;0,5;NA;GBA
08;Comunicación;Nivel general y divisiones COICOP;201707;122,0774;1,6;NA;Pampeana
08;Comunicación;Nivel general y divisiones COICOP;201707;121,6829;0,7;NA;Noreste
08;Comunicación;Nivel general y divisiones COICOP;201707;121,6774;-0,1;NA;Noroeste
08;Comunicación;Nivel general y divisiones COICOP;201707;119,8053;2,3;NA;Cuyo
08;Comunicación;Nivel general y divisiones COICOP;201707;117,0195;0,6;NA;Patagonia
08;Comunicación;Nivel general y divisiones COICOP;201707;121,2281;0,9;NA;Nacional
09;Recreación y cultura;Nivel general y divisiones COICOP;201707;116,1042;3,1;NA;GBA
09;Recreación y cultura;Nivel general y divisiones COICOP;201707;115,2982;4,9;NA;Pampeana
09;Recreación y cultura;Nivel general y divisiones COICOP;201707;114,8339;2,2;NA;Noreste
09;Recreación y cultura;Nivel general y divisiones COICOP;201707;113,0802;2,5;NA;Noroeste
09;Recreación y cultura;Nivel general y divisiones COICOP;201707;115,2405;2,2;NA;Cuyo
09;Recreación y cultura;Nivel general y divisiones COICOP;201707;118,2348;2,5;NA;Patagonia
09;Recreación y cultura;Nivel general y divisiones COICOP;201707;115,609;3,6;NA;Nacional
10;Educación;Nivel general y divisiones COICOP;201707;120,2404;0,7;NA;GBA
10;Educación;Nivel general y divisiones COICOP;201707;122,3166;0,8;NA;Pampeana
10;Educación;Nivel general y divisiones COICOP;201707;126,8147;1,1;NA;Noreste
10;Educación;Nivel general y divisiones COICOP;201707;135,338;1,4;NA;Noroeste
10;Educación;Nivel general y divisiones COICOP;201707;127,1536;1;NA;Cuyo
10;Educación;Nivel general y divisiones COICOP;201707;124,9513;0,7;NA;Patagonia
10;Educación;Nivel general y divisiones COICOP;201707;122,8868;0,8;NA;Nacional
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201707;114,0646;2,5;NA;GBA
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201707;114,3545;3,2;NA;Pampeana
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201707;114,911;0,2;NA;Noreste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201707;111,2471;1,7;NA;Noroeste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201707;111,3908;2,4;NA;Cuyo
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201707;112,1018;2,7;NA;Patagonia
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201707;113,777;2,6;NA;Nacional
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201707;111,7819;1,5;NA;GBA
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201707;112,0335;1,4;NA;Pampeana
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201707;113,985;1;NA;Noreste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201707;109,4154;0,8;NA;Noroeste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201707;111,4859;1,1;NA;Cuyo
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201707;112,7634;0,7;NA;Patagonia
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201707;111,8348;1,3;NA;Nacional
Estacional;;Categorias;201707;110,1248;0,5;NA;GBA
Estacional;;Categorias;201707;112,3316;1;NA;Pampeana
Estacional;;Categorias;201707;107,558;-1,2;NA;Noreste
Estacional;;Categorias;201707;110,0316;-0,6;NA;Noroeste
Estacional;;Categorias;201707;108,8904;-0,5;NA;Cuyo
Estacional;;Categorias;201707;107,9322;0,4;NA;Patagonia
Estacional;;Categorias;201707;110,589;0,5;NA;Nacional
Núcleo;;Categorias;201707;112,8387;1,8;NA;GBA
Núcleo;;Categorias;201707;112,4443;1,9;NA;Pampeana
Núcleo;;Categorias;201707;113,1838;1,5;NA;Noreste
Núcleo;;Categorias;201707;111,9143;1,6;NA;Noroeste
Núcleo;;Categorias;201707;112,7657;1,5;NA;Cuyo
Núcleo;;Categorias;201707;112,0685;1,4;NA;Patagonia
Núcleo;;Categorias;201707;112,6183;1,8;NA;Nacional
Regulados;;Categorias;201707;118,809;2,1;NA;GBA
Regulados;;Categorias;201707;118,3858;2,6;NA;Pampeana
Regulados;;Categorias;201707;118,2337;2,2;NA;Noreste
Regulados;;Categorias;201707;126,4854;2,1;NA;Noroeste
Regulados;;Categorias;201707;120,983;2;NA;Cuyo
Regulados;;Categorias;201707;121,167;2,7;NA;Patagonia
Regulados;;Categorias;201707;119,3618;2,3;NA;Nacional
B;;Bienes y servicios;201707;111,4245;1;NA;GBA
B;;Bienes y servicios;201707;111,5141;1,4;NA;Pampeana
B;;Bienes y servicios;201707;111,8941;1,2;NA;Noreste
B;;Bienes y servicios;201707;111,3794;1,2;NA;Noroeste
B;;Bienes y servicios;201707;111,4051;1,1;NA;Cuyo
B;;Bienes y servicios;201707;110,2773;1,2;NA;Patagonia
B;;Bienes y servicios;201707;111,4205;1,2;NA;Nacional
S;;Bienes y servicios;201707;117,5597;2,7;NA;GBA
S;;Bienes y servicios;201707;118,4229;3,3;NA;Pampeana
S;;Bienes y servicios;201707;118,4445;1,7;NA;Noreste
S;;Bienes y servicios;201707;123,0843;2,1;NA;Noroeste
S;;Bienes y servicios;201707;120,4894;2,1;NA;Cuyo
S;;Bienes y servicios;201707;121,0736;2,3;NA;Patagonia
S;;Bienes y servicios;201707;118,5735;2,7;NA;Nacional
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201708;115,6031;1,5;NA;GBA
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201708;115,0905;1,3;NA;Pampeana
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201708;114,6809;1,2;NA;Noreste
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201708;115,7385;1,3;NA;Noroeste
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201708;115,5674;1,4;NA;Cuyo
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201708;115,3036;1,7;NA;Patagonia
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201708;115,3819;1,4;NA;Nacional
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201708;115,6549;2,2;NA;GBA
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201708;113,4677;2,2;NA;Pampeana
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201708;113,6752;1,4;NA;Noreste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201708;112,7874;1,3;NA;Noroeste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201708;115,0058;2,2;NA;Cuyo
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201708;110,5112;1,7;NA;Patagonia
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201708;114,3467;2,1;NA;Nacional
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201708;117,4477;1,3;NA;GBA
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201708;117,2003;1,1;NA;Pampeana
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201708;119,621;1,8;NA;Noreste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201708;116,0454;1,9;NA;Noroeste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201708;116,9571;2;NA;Cuyo
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201708;117,2341;1,2;NA;Patagonia
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201708;117,3256;1,3;NA;Nacional
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201708;105,6182;-0,9;NA;GBA
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201708;110,16;-0,6;NA;Pampeana
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201708;106,0912;-1,2;NA;Noreste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201708;110,3081;-0,3;NA;Noroeste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201708;105,0935;-0,6;NA;Cuyo
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201708;110,2047;2;NA;Patagonia
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201708;107,6769;-0,6;NA;Nacional
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201708;127,1644;2,6;NA;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201708;122,5117;1,7;NA;Pampeana
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201708;125,24;2,1;NA;Noreste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201708;139,6986;0,8;NA;Noroeste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201708;131,3004;2,3;NA;Cuyo
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201708;131,1214;2,8;NA;Patagonia
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201708;126,7648;2,2;NA;Nacional
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201708;111,5098;1;NA;GBA
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201708;111,202;1,1;NA;Pampeana
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201708;110,2027;0,3;NA;Noreste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201708;110,1396;0,7;NA;Noroeste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201708;110,3561;1;NA;Cuyo
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201708;110,7126;0,9;NA;Patagonia
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201708;111,1513;1;NA;Nacional
06;Salud;Nivel general y divisiones COICOP;201708;118,3191;2,9;NA;GBA
06;Salud;Nivel general y divisiones COICOP;201708;119,859;2,3;NA;Pampeana
06;Salud;Nivel general y divisiones COICOP;201708;119,303;2,5;NA;Noreste
06;Salud;Nivel general y divisiones COICOP;201708;118,4669;2,1;NA;Noroeste
06;Salud;Nivel general y divisiones COICOP;201708;119,5298;1,9;NA;Cuyo
06;Salud;Nivel general y divisiones COICOP;201708;119,4044;1,9;NA;Patagonia
06;Salud;Nivel general y divisiones COICOP;201708;119,0025;2,5;NA;Nacional
07;Transporte;Nivel general y divisiones COICOP;201708;109,2582;1,1;NA;GBA
07;Transporte;Nivel general y divisiones COICOP;201708;112,3391;1,1;NA;Pampeana
07;Transporte;Nivel general y divisiones COICOP;201708;111,5878;0,8;NA;Noreste
07;Transporte;Nivel general y divisiones COICOP;201708;113,7116;1,2;NA;Noroeste
07;Transporte;Nivel general y divisiones COICOP;201708;113,4674;0,5;NA;Cuyo
07;Transporte;Nivel general y divisiones COICOP;201708;113,9424;1,6;NA;Patagonia
07;Transporte;Nivel general y divisiones COICOP;201708;111,0994;1,1;NA;Nacional
08;Comunicación;Nivel general y divisiones COICOP;201708;123,3833;1,9;NA;GBA
08;Comunicación;Nivel general y divisiones COICOP;201708;123,1496;0,9;NA;Pampeana
08;Comunicación;Nivel general y divisiones COICOP;201708;122,6999;0,8;NA;Noreste
08;Comunicación;Nivel general y divisiones COICOP;201708;124,5091;2,3;NA;Noroeste
08;Comunicación;Nivel general y divisiones COICOP;201708;121,3918;1,3;NA;Cuyo
08;Comunicación;Nivel general y divisiones COICOP;201708;119,0533;1,7;NA;Patagonia
08;Comunicación;Nivel general y divisiones COICOP;201708;123,052;1,5;NA;Nacional
09;Recreación y cultura;Nivel general y divisiones COICOP;201708;116,1082;0;NA;GBA
09;Recreación y cultura;Nivel general y divisiones COICOP;201708;116,041;0,6;NA;Pampeana
09;Recreación y cultura;Nivel general y divisiones COICOP;201708;118,114;2,9;NA;Noreste
09;Recreación y cultura;Nivel general y divisiones COICOP;201708;116,6181;3,1;NA;Noroeste
09;Recreación y cultura;Nivel general y divisiones COICOP;201708;116,5243;1,1;NA;Cuyo
09;Recreación y cultura;Nivel general y divisiones COICOP;201708;119,7007;1,2;NA;Patagonia
09;Recreación y cultura;Nivel general y divisiones COICOP;201708;116,3997;0,7;NA;Nacional
10;Educación;Nivel general y divisiones COICOP;201708;121,9879;1,5;NA;GBA
10;Educación;Nivel general y divisiones COICOP;201708;126,2009;3,2;NA;Pampeana
10;Educación;Nivel general y divisiones COICOP;201708;128,4191;1,3;NA;Noreste
10;Educación;Nivel general y divisiones COICOP;201708;137,384;1,5;NA;Noroeste
10;Educación;Nivel general y divisiones COICOP;201708;128,5598;1,1;NA;Cuyo
10;Educación;Nivel general y divisiones COICOP;201708;126,1421;1;NA;Patagonia
10;Educación;Nivel general y divisiones COICOP;201708;125,3185;2;NA;Nacional
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201708;115,0985;0,9;NA;GBA
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201708;114,7535;0,3;NA;Pampeana
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201708;114,8047;-0,1;NA;Noreste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201708;112,9072;1,5;NA;Noroeste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201708;112,212;0,7;NA;Cuyo
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201708;113,6027;1,3;NA;Patagonia
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201708;114,5928;0,7;NA;Nacional
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201708;113,4518;1,5;NA;GBA
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201708;113,5919;1,4;NA;Pampeana
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201708;117,2701;2,9;NA;Noreste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201708;111,4284;1,8;NA;Noroeste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201708;113,3637;1,7;NA;Cuyo
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201708;114,9677;2;NA;Patagonia
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201708;113,6021;1,6;NA;Nacional
Estacional;;Categorias;201708;111,4882;1,2;NA;GBA
Estacional;;Categorias;201708;113,3375;0,9;NA;Pampeana
Estacional;;Categorias;201708;108,6521;1;NA;Noreste
Estacional;;Categorias;201708;111,4599;1,3;NA;Noroeste
Estacional;;Categorias;201708;109,8083;0,8;NA;Cuyo
Estacional;;Categorias;201708;108,7748;0,8;NA;Patagonia
Estacional;;Categorias;201708;111,7749;1,1;NA;Nacional
Núcleo;;Categorias;201708;114,5355;1,5;NA;GBA
Núcleo;;Categorias;201708;114,0026;1,4;NA;Pampeana
Núcleo;;Categorias;201708;114,4192;1,1;NA;Noreste
Núcleo;;Categorias;201708;113,3031;1,2;NA;Noroeste
Núcleo;;Categorias;201708;114,4031;1,5;NA;Cuyo
Núcleo;;Categorias;201708;113,9473;1,7;NA;Patagonia
Núcleo;;Categorias;201708;114,231;1,4;NA;Nacional
Regulados;;Categorias;201708;120,5959;1,5;NA;GBA
Regulados;;Categorias;201708;120,0483;1,4;NA;Pampeana
Regulados;;Categorias;201708;119,9735;1,5;NA;Noreste
Regulados;;Categorias;201708;128,2032;1,4;NA;Noroeste
Regulados;;Categorias;201708;122,6005;1,3;NA;Cuyo
Regulados;;Categorias;201708;123,9168;2,3;NA;Patagonia
Regulados;;Categorias;201708;121,1349;1,5;NA;Nacional
B;;Bienes y servicios;201708;112,9325;1,4;NA;GBA
B;;Bienes y servicios;201708;112,9102;1,3;NA;Pampeana
B;;Bienes y servicios;201708;112,8992;0,9;NA;Noreste
B;;Bienes y servicios;201708;112,6237;1,1;NA;Noroeste
B;;Bienes y servicios;201708;112,8955;1,3;NA;Cuyo
B;;Bienes y servicios;201708;112,0706;1,6;NA;Patagonia
B;;Bienes y servicios;201708;112,8612;1,3;NA;Nacional
S;;Bienes y servicios;201708;119,4983;1,6;NA;GBA
S;;Bienes y servicios;201708;120,2076;1,5;NA;Pampeana
S;;Bienes y servicios;201708;120,785;2;NA;Noreste
S;;Bienes y servicios;201708;125,1684;1,7;NA;Noroeste
S;;Bienes y servicios;201708;122,1831;1,4;NA;Cuyo
S;;Bienes y servicios;201708;123,3258;1,9;NA;Patagonia
S;;Bienes y servicios;201708;120,4902;1,6;NA;Nacional
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201709;117,9656;2;NA;GBA
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201709;117,2947;1,9;NA;Pampeana
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201709;116,1702;1,3;NA;Noreste
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201709;117,7781;1,8;NA;Noroeste
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201709;117,5777;1,7;NA;Cuyo
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201709;116,7945;1,3;NA;Patagonia
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201709;117,5719;1,9;NA;Nacional
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201709;117,8695;1,9;NA;GBA
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201709;115,1672;1,5;NA;Pampeana
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201709;115,5282;1,6;NA;Noreste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201709;115,8514;2,7;NA;Noroeste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201709;117,1654;1,9;NA;Cuyo
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201709;112,3235;1,6;NA;Patagonia
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201709;116,4048;1,8;NA;Nacional
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201709;118,2786;0,7;NA;GBA
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201709;118,0307;0,7;NA;Pampeana
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201709;120,8207;1;NA;Noreste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201709;116,804;0,7;NA;Noroeste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201709;117,5981;0,5;NA;Cuyo
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201709;117,6412;0,3;NA;Patagonia
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201709;118,1383;0,7;NA;Nacional
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201709;111,8326;5,9;NA;GBA
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201709;112,9665;2,5;NA;Pampeana
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201709;108,3729;2,2;NA;Noreste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201709;111,707;1,3;NA;Noroeste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201709;107,9364;2,7;NA;Cuyo
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201709;110,1829;0;NA;Patagonia
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201709;111,7682;3,8;NA;Nacional
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201709;128,2415;0,8;NA;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201709;127,7062;4,2;NA;Pampeana
